Quarter,Region,Trust_type,Trust_subtype,Trust_code,Trust_name,Domain,Sub-domain,Metric_ID,Metric_description,Reporting_date,Units,Value,Median_value,Lower_quartile,Upper_quartile,Rank
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,"Finance, productivity and innovation",Innovation,OF2094,Percentage of clinical trials set up within 90 days,Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,"Finance, productivity and innovation",Innovation,OF2094,Percentage of clinical trials set up within 90 days,Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Innovation,OF2096,Overall Data Quality Maturity Index,M1 26/27,score,3.92,,,,1.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,2.28,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,3.37,,,,9.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,3.42,,,,10.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,2.87,,,,8.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,1.18,,,,3.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,1.04,,,,1.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,2.51,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,1.13,,,,2.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,2.33,,,,6.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF2101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,score,1.9,,,,4.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,1.21,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,1.0,,,,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,1.25,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,1.42,,,,5.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,3.42,,,,10.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,2.75,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,3.19,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,3.12,,,,8.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF2102,National Education and Training Survey overall experience sub-score,2025,score,1.36,,,,4.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,3.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,2.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,Workforce,OF2108,Temporary staffing cost relative band,Q1 26/27,score,1.0,,,,
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,2.33,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,1.33,,,,2.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,1.67,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,4.0,,,,10.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,3.0,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,2.0,,,,4.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,3.67,,,,9.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF2120,NHS staff standards sub-score,2025,score,3.33,,,,8.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,3.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,Workforce,OF2207,Temporary staffing bank,Q1 26/27,score,1.0,,,,
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,4.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,2.0,,,,
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,Workforce,OF2208,Temporary staffing agency,Q1 26/27,score,1.0,,,,
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.68,,,,8.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.0,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.5,,,,5.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.86,,,,9.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,1.13,,,,2.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.2,,,,4.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.52,,,,6.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,3.71,,,,10.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Access to services domain score,OF4200,Access to services domain score,Q1 26/27,score,2.63,,,,7.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,2.0,,,,4.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,1.67,,,,3.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,1.33,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,3.0,,,,7.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,4.0,,,,10.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,2.33,,,,5.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,3.67,,,,9.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Patient safety,Patient safety domain score,OF4202,Patient safety domain score,Q1 26/27,score,3.33,,,,8.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.59,,,,7.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,2.32,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.63,,,,8.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation","Finance, productivity and innovation domain score",OF4203,"Finance, productivity and innovation domain score",Q1 26/27,score,2.81,,,,10.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.47,,,,6.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.32,,,,5.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.16,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,1.88,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.51,,,,8.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.49,,,,7.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.76,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.21,,,,3.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.94,,,,10.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People domain score,OF4204,People domain score,Q1 26/27,score,2.23,,,,4.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,2.33,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,1.33,,,,2.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,1.67,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,3.33,,,,8.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,3.67,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,2.0,,,,4.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,4.0,,,,10.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Experience of care,Experience of care domain score,OF4205,Experience of care domain score,Q1 26/27,segment,3.0,,,,7.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,1.6,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,3.7,,,,9.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,3.4,,,,8.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,4.0,,,,10.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,2.5,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,2.2,,,,5.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,1.3,,,,2.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,2.8,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,1.9,,,,4.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Effectiveness of care and population health domain score,OF4209,Effectiveness of care and population health domain score,Q1 26/27,score,1.0,,,,1.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,3.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,1.0,,,,
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,2.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,3.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,1.0,,,,
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,2.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,2.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,4.0,,,,
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Access to services domain segment,OF4300,Access to services domain segment,Q1 26/27,segment,3.0,,,,
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Patient safety,Patient safety domain segment,OF4302,Patient safety domain segment,Q1 26/27,segment,2.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Patient safety,Patient safety domain segment,OF4302,Patient safety domain segment,Q1 26/27,segment,1.0,,,,
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Patient safety,Patient safety domain segment,OF4302,Patient safety domain segment,Q1 26/27,segment,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Patient safety,Patient safety domain segment,OF4302,Patient safety domain segment,Q1 26/27,segment,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Patient safety,Patient safety domain segment,OF4302,Patient safety domain segment,Q1 26/27,segment,3.0,,,,
