Quarter,Region,Trust_type,Trust_subtype,Trust_code,Trust_name,Domain,Sub-domain,Metric_ID,Metric_description,Reporting_date,Units,Value,Median_value,Lower_quartile,Upper_quartile,Rank
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Effectiveness and experience domain segment,OF4105,Effectiveness and experience domain segment,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effectiveness and experience domain segment,OF4105,Effectiveness and experience domain segment,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effectiveness and experience domain segment,OF4105,Effectiveness and experience domain segment,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effectiveness and experience domain segment,OF4105,Effectiveness and experience domain segment,Q1 2025/26,segment,3.0,,,,
Q1 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,3.0,,,,7.0
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,2.0,,,,5.0
Q1 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,1.0,,,,1.0
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,1.0,,,,3.0
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,1.0,,,,2.0
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,3.0,,,,6.0
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,4.0,,,,10.0
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,2.0,,,,4.0
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,4.0,,,,8.0
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Summary,Summary,OF5000,Adjusted segment,Q1 2025/26,segment,4.0,,,,9.0
Q1 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,2.47,,,,7.0
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,2.32,,,,6.0
Q1 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,1.82,,,,1.0
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,1.86,,,,3.0
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,1.84,,,,2.0
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,2.15,,,,4.0
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,3.02,,,,10.0
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,2.28,,,,5.0
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,2.75,,,,8.0
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Summary,Summary,OF5002,Average metric score,Q1 2025/26,score,2.91,,,,9.0
Q1 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,3.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,2.0,,,,
Q1 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,1.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,1.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,1.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,2.0,,,,
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,2.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Summary,Summary,OF5003,Unadjusted segment,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,1.0,,,,
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,1.0,,,,
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Summary,Summary,OF5004,Financial override,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,3.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,2.0,,,,
Q1 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,1.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,1.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,1.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,3.0,,,,
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,2.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,5.0,,,,
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Summary,Summary,OF5005,Final segment score override,Q1 2025/26,segment,4.0,,,,
Q1 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q1 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,1.0,,,,
Q1 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Summary,Summary,OF5007,Is the organisation in the Recovery Support Programme?,Q1 2025/26,flag,0.0,,,,
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,29.87,28.6,24.84,32.54,7.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,20.67,28.6,24.84,32.54,1.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,24.53,28.6,24.84,32.54,3.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,25.77,28.6,24.84,32.54,4.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,34.1,28.6,24.84,32.54,9.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,22.05,28.6,24.84,32.54,2.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,33.43,28.6,24.84,32.54,8.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,28.58,28.6,24.84,32.54,5.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,28.62,28.6,24.84,32.54,6.0
Q2 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Sep 2025,mins,34.87,28.6,24.84,32.54,10.0
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,49.6,49.1,48.23,52.13,6.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,53.9,49.1,48.23,52.13,10.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,51.3,49.1,48.23,52.13,7.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,52.4,49.1,48.23,52.13,8.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,45.9,49.1,48.23,52.13,2.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,48.2,49.1,48.23,52.13,3.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,48.3,49.1,48.23,52.13,4.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,52.6,49.1,48.23,52.13,9.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,48.6,49.1,48.23,52.13,5.0
Q2 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,Year to date 2025/26,%,45.0,49.1,48.23,52.13,1.0
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.17,6.2,5.87,6.3,6.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.23,6.2,5.87,6.3,5.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.45,6.2,5.87,6.3,2.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.58,6.2,5.87,6.3,1.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.31,6.2,5.87,6.3,3.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.94,6.2,5.87,6.3,7.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.85,6.2,5.87,6.3,8.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.25,6.2,5.87,6.3,4.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.7,6.2,5.87,6.3,10.0
Q2 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.73,6.2,5.87,6.3,9.0
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.06,6.02,5.82,6.11,4.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.88,6.02,5.82,6.11,7.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.16,6.02,5.82,6.11,1.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.13,6.02,5.82,6.11,3.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.16,6.02,5.82,6.11,2.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.05,6.02,5.82,6.11,5.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.57,6.02,5.82,6.11,10.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.99,6.02,5.82,6.11,6.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.8,6.02,5.82,6.11,8.0
Q2 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.76,6.02,5.82,6.11,9.0
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.02,0.0,0.0,0.0,1.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,-0.84,0.0,0.0,0.0,10.0
Q2 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.26,0.27,0.01,0.5,6.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.0,0.27,0.01,0.5,8.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.55,0.27,0.01,0.5,3.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.33,0.27,0.01,0.5,4.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.02,0.27,0.01,0.5,7.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,1.22,0.27,0.01,0.5,2.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,2.2,0.27,0.01,0.5,1.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.0,0.27,0.01,0.5,8.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.0,0.27,0.01,0.5,8.0
Q2 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 6 2025,%,0.27,0.27,0.01,0.5,5.0
Q2 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,6.79,6.28,5.96,6.78,8.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,6.31,6.28,5.96,6.78,6.0
Q2 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,6.78,6.28,5.96,6.78,7.0
Q2 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,6.85,6.28,5.96,6.78,9.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,6.24,6.28,5.96,6.78,5.0
Q2 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,4.52,6.28,5.96,6.78,1.0
Q2 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,7.07,6.28,5.96,6.78,10.0
Q2 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q1 2025/26,%,6.13,6.28,5.96,6.78,4.0
