Quarter,Region,Trust_type,Trust_subtype,Trust_code,Trust_name,Domain,Sub-domain,Metric_ID,Metric_description,Reporting_date,Units,Value,Median_value,Lower_quartile,Upper_quartile,Rank
Q1 2026/27,Midlands,Acute trust,Acute - Medium,RK5,Sherwood Forest Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.41,,,,83.0
Q1 2026/27,South West,Acute trust,Acute - Teaching,RK9,University Hospitals Plymouth NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.54,,,,89.0
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RKB,University Hospitals Coventry and Warwickshire NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.6,,,,92.0
Q1 2026/27,London,Acute trust,Acute - Multi-Service,RKE,Whittington Health NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,57.0
Q1 2026/27,Midlands,Acute trust,Acute - Specialist,RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.61,,,,123.0
Q1 2026/27,Midlands,Acute trust,Acute - Large,RL4,The Royal Wolverhampton NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,59.0
Q1 2026/27,Midlands,Acute trust,Acute - Multi-Service,RLQ,Wye Valley NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.58,,,,91.0
Q1 2026/27,Midlands,Acute trust,Acute - Small,RLT,George Eliot Hospital NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.02,,,,66.0
Q1 2026/27,East,Acute trust,Acute - Teaching,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,54.0
Q1 2026/27,North West,Acute trust,Acute - Teaching,RM3,Northern Care Alliance NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.45,,,,85.0
Q1 2026/27,North West,Acute trust,Acute - Medium,RMC,Bolton NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,24.0
Q1 2026/27,North West,Acute trust,Acute - Small,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.24,,,,76.0
Q1 2026/27,South West,Acute trust,Acute - Medium,RN3,Great Western Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,56.0
Q1 2026/27,South East,Acute trust,Acute - Large,RN5,Hampshire Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,41.0
Q1 2026/27,South East,Acute trust,Acute - Small,RN7,Dartford and Gravesham NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,23.0
Q1 2026/27,Midlands,Acute trust,Acute - Medium,RNA,The Dudley Group NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,60.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Medium,RNN,North Cumbria Integrated Care NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.68,,,,125.0
Q1 2026/27,Midlands,Acute trust,Acute - Small,RNQ,Kettering General Hospital NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.82,,,,99.0
Q1 2026/27,Midlands,Acute trust,Acute - Medium,RNS,Northampton General Hospital NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.22,,,,75.0
Q1 2026/27,South West,Acute trust,Acute - Small,RNZ,Salisbury NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.53,,,,122.0
Q1 2026/27,London,Acute trust,Acute - Specialist,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.72,,,,126.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,38.0
Q1 2026/27,London,Acute trust,Acute - Specialist,RP6,Moorfields Eye Hospital NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.19,,,,73.0
Q1 2026/27,South East,Acute trust,Acute - Medium,RPA,Medway NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,35.0
Q1 2026/27,South East,Acute trust,Acute - Specialist,RPC,Queen Victoria Hospital NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,64.0
Q1 2026/27,London,Acute trust,Acute - Specialist,RPY,The Royal Marsden NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.93,,,,131.0
Q1 2026/27,Midlands,Acute trust,Acute - Specialist,RQ3,Birmingham Women's and Children's NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.03,,,,107.0
Q1 2026/27,London,Acute trust,Acute - Teaching,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,21.0
Q1 2026/27,East,Acute trust,Acute - Small,RQW,The Princess Alexandra Hospital NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.99,,,,106.0
Q1 2026/27,London,Acute trust,Acute - Teaching,RQX,Homerton Healthcare NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,58.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Medium,RR7,Gateshead Health NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,31.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RR8,Leeds Teaching Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,51.0
Q1 2026/27,North West,Acute trust,Acute - Medium,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust","Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,48.0
Q1 2026/27,Midlands,Acute trust,Acute - Specialist,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.94,,,,132.0
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RRK,University Hospitals Birmingham NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.95,,,,105.0
Q1 2026/27,London,Acute trust,Acute - Teaching,RRV,University College London Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.92,,,,103.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,18.0
Q1 2026/27,South West,Acute trust,Acute - Large,RTE,Gloucestershire Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,27.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Large,RTF,Northumbria Healthcare NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,1.0
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,10.0
Q1 2026/27,South East,Acute trust,Acute - Teaching,RTH,Oxford University Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,61.0
Q1 2026/27,South East,Acute trust,Acute - Medium,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,19.0
Q1 2026/27,South East,Acute trust,Acute - Medium,RTP,Surrey and Sussex Healthcare NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,8.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RTR,South Tees Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,12.0
Q1 2026/27,North West,Acute trust,Acute - Teaching,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.75,,,,97.0
Q1 2026/27,South West,Acute trust,Acute - Large,RVJ,North Bristol NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.33,,,,115.0
Q1 2026/27,London,Acute trust,Acute - Teaching,RVR,Epsom and St Helier University Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.11,,,,70.0
Q1 2026/27,South East,Acute trust,Acute - Teaching,RVV,East Kent Hospitals University NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.39,,,,82.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Medium,RVW,North Tees and Hartlepool NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,11.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RWA,Hull University Teaching Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,15.0
Q1 2026/27,Midlands,Acute trust,Acute - Large,RWD,United Lincolnshire Teaching Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.81,,,,128.0
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RWE,University Hospitals of Leicester NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.5,,,,87.0
Q1 2026/27,South East,Acute trust,Acute - Large,RWF,Maidstone and Tunbridge Wells NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.23,,,,113.0
Q1 2026/27,East,Acute trust,Acute - Teaching,RWG,West Hertfordshire Teaching Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,33.0
Q1 2026/27,East,Acute trust,Acute - Large,RWH,East and North Hertfordshire Teaching NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,7.0
Q1 2026/27,North West,Acute trust,Acute - Medium,RWJ,Stockport NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.88,,,,101.0
Q1 2026/27,Midlands,Acute trust,Acute - Large,RWP,Worcestershire Acute Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.56,,,,90.0
Q1 2026/27,North West,Acute trust,Acute - Teaching,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,34.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Large,RWY,Calderdale and Huddersfield NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.06,,,,68.0
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RX1,Nottingham University Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.37,,,,81.0
Q1 2026/27,South East,Acute trust,Acute - Large,RXC,East Sussex Healthcare NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.13,,,,71.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RXF,Mid Yorkshire Teaching NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,47.0
Q1 2026/27,Midlands,Acute trust,Acute - Large,RXK,Sandwell and West Birmingham Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.21,,,,74.0
Q1 2026/27,North West,Acute trust,Acute - Teaching,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.08,,,,109.0
Q1 2026/27,North West,Acute trust,Acute - Teaching,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.14,,,,112.0
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Multi-Service,RXP,County Durham and Darlington NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,9.0
Q1 2026/27,South East,Acute trust,Acute - Multi-Service,RXQ,Buckinghamshire Healthcare NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,65.0
Q1 2026/27,North West,Acute trust,Acute - Large,RXR,East Lancashire Hospitals NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.04,,,,67.0
Q1 2026/27,Midlands,Acute trust,Acute - Medium,RXW,The Shrewsbury and Telford Hospital NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.36,,,,117.0
Q1 2026/27,London,Acute trust,Acute - Teaching,RYJ,Imperial College Healthcare NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,50.0
Q1 2026/27,South East,Acute trust,Acute - Teaching,RYR,University Hospitals Sussex NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.3,,,,78.0
Q1 2026/27,North West,Acute trust,Acute - Teaching,R0A,Manchester University NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Large,R0B,South Tyneside and Sunderland NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Teaching,R0D,University Hospitals Dorset NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,South East,Acute trust,Acute - Multi-Service,R1F,Isle of Wight NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,London,Acute trust,Acute - Teaching,R1H,Barts Health NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,London,Acute trust,Acute - Teaching,R1K,London North West University Healthcare NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South East,Acute trust,Acute - Medium,RA2,Royal Surrey NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Teaching,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Multi-Service,RA9,Torbay and South Devon NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,East,Acute trust,Acute - Large,RAJ,Mid and South Essex NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,London,Acute trust,Acute - Teaching,RAL,Royal Free London NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,London,Acute trust,Acute - Specialist,RAN,Royal National Orthopaedic Hospital NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,London,Acute trust,Acute - Small,RAS,The Hillingdon Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,London,Acute trust,Acute - Medium,RAX,Kingston and Richmond NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Small,RBD,Dorset County Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,Midlands,Acute trust,Acute - Small,RBK,Walsall Healthcare NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Teaching,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Teaching,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Specialist,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Specialist,RBS,Alder Hey Children's NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Small,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Specialist,RBV,The Christie NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,1.0,,,,
Q1 2026/27,East,Acute trust,Acute - Medium,RC9,Bedfordshire Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Small,RCD,Harrogate and District NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Small,RCF,Airedale NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Specialist,RCU,Sheffield Children's NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,East,Acute trust,Acute - Small,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Medium,RD1,Royal United Hospitals Bath NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,East,Acute trust,Acute - Teaching,RD8,Milton Keynes University Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,East,Acute trust,Acute - Large,RDE,East Suffolk and North Essex NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,South East,Acute trust,Acute - Large,RDU,Frimley Health NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Large,REF,Royal Cornwall Hospitals NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,1.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Teaching,REM,Liverpool University Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Specialist,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Specialist,REP,Liverpool Women's NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Specialist,RET,The Walton Centre NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,London,Acute trust,Acute - Teaching,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Small,RFF,Barnsley Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Small,RFR,The Rotherham NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,Midlands,Acute trust,Acute - Small,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,East,Acute trust,Acute - Specialist,RGM,Royal Papworth Hospital NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,East,Acute trust,Acute - Large,RGN,North West Anglia NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,East,Acute trust,Acute - Teaching,RGP,James Paget University Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,East,Acute trust,Acute - Small,RGR,West Suffolk NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,East,Acute trust,Acute - Teaching,RGT,Cambridge University Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Multi-Service,RH5,Somerset NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South West,Acute trust,Acute - Large,RH8,Royal Devon University Healthcare NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,South East,Acute trust,Acute - Teaching,RHM,University Hospital Southampton NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Teaching,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,South East,Acute trust,Acute - Large,RHU,Portsmouth Hospitals University NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,South East,Acute trust,Acute - Large,RHW,Royal Berkshire NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,London,Acute trust,Acute - Teaching,RJ1,Guy's and St Thomas' NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,London,Acute trust,Acute - Large,RJ2,Lewisham and Greenwich NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,London,Acute trust,Acute - Medium,RJ6,Croydon Health Services NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,2.0,,,,
Q1 2026/27,London,Acute trust,Acute - Teaching,RJ7,St George's University Hospitals NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RJC,South Warwickshire University NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,Midlands,Acute trust,Acute - Teaching,RJE,University Hospitals of North Midlands NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,3.0,,,,
Q1 2026/27,North East and Yorkshire,Acute trust,Acute - Medium,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
Q1 2026/27,North West,Acute trust,Acute - Small,RJN,East Cheshire NHS Trust,Patient safety,Safe outcomes,OF2088,Rate of c-difficile,Q1 26/27,score,4.0,,,,
